file_name,total_days,days_with_DO_below_3,days_11am_DO_below_3,per,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_urban_2km,p_crop_2km,p_other_2km,p_wetland_2km,p_natural_2km,human_share,human_impacted,landuse_group
6893620,1916,13,2,84.61538462,39.11194444,-94.4722222,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
6893820,5282,7,2,71.42857143,39.0173611,-94.3872778,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6894650,462,4,1,75,39.1336111,-94.0638889,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6899900,744,6,1,83.33333333,40.45444444,-93.2863889,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6900050,458,2,0,100,40.0266111,-93.4362222,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6902000,365,4,2,50,39.64002778,-93.2736944,2,Cropland,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
6914950,317,24,17,29.16666667,38.75334168,-94.977188,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
6914990,346,35,7,80,38.7675084,-94.8794073,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
6934500,4883,7,4,42.85714286,38.70980556,-91.4385,5,Other,2,Cropland,0.333333333,0.333333333,0.333333333,0,0,0.666666667,TRUE,Mixed
7048600,2504,7,0,100,36.07305556,-94.0811111,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7049691,2911,70,23,67.14285714,36.4208333,-93.8472222,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7054501,3213,45,0,100,36.365,-92.575,1,Natural vegetation,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
7054527,3282,7,6,14.28571429,36.3436111,-92.5741667,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7061270,5688,4,3,25,37.55255556,-90.8424444,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7061290,5499,124,38,69.35483871,37.4936111,-90.8383333,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7075270,4547,25,1,96,35.5697222,-92.6219444,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7076000,4047,4,0,100,35.5172222,-91.9972222,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7099400,2589,316,68,78.48101266,38.2716694,-104.718033,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7109500,5506,1,0,100,38.24805799,-104.3991356,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7143672,1510,9,3,66.66666667,38.02853056,-97.5405417,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
7144100,1910,6,2,66.66666667,37.88306739,-97.4244864,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
7164500,3437,13,0,100,36.14064807,-96.0063866,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
7177500,5488,1,0,100,36.27842534,-95.954162,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7178200,2208,1,0,100,36.2231514,-95.8194322,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
7198000,3945,175,28,84,35.5731511,-95.0688458,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7239000,1259,205,22,89.26829268,36.07698408,-98.59675,1,Natural vegetation,1,Natural vegetation,0,0.25,0.25,0,0.5,0.25,FALSE,Natural-dominated
7239450,4379,33,6,81.81818182,35.6169933,-98.0653316,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
7241000,3530,191,43,77.48691099,35.47866848,-97.6633752,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
7241520,3370,106,14,86.79245283,35.5656147,-97.367258,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7241550,3467,179,35,80.44692737,35.5003412,-97.1939194,2,Cropland,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
7263296,5847,429,83,80.65268065,34.87888889,-92.6855556,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
72632966,5492,91,25,72.52747253,34.87527778,-92.6538889,5,Other,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
7288068,746,71,52,26.76056338,34.07475,-90.6249444,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
7288150,631,144,53,63.19444444,34.0093333,-90.7560833,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
7288500,698,17,10,41.17647059,33.5473557,-90.5431579,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
7288521,167,15,10,33.33333333,33.54825,-90.6723611,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
7332605,751,116,70,39.65517241,33.57579444,-96.1557444,2,Cropland,1,Natural vegetation,0.25,0.25,0.25,0,0.25,0.5,TRUE,Mixed
7332622,4532,59,14,76.27118644,33.74416667,-95.9611111,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
7380255,1181,104,14,86.53846154,29.57673333,-89.9864083,4,Wetland,5,Other,0,0,0.75,0.25,0,0,FALSE,Mixed
8047050,606,19,12,36.84210526,32.6951316,-97.4472422,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
8048000,2860,284,35,87.67605634,32.76096337,-97.3325167,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
8049500,5386,7,2,71.42857143,32.7625,-96.9944444,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
8052700,4566,329,104,68.38905775,33.28344977,-96.8927805,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
8052745,4477,58,20,65.51724138,33.219298,-96.8919565,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
8057000,2296,10,6,40,32.7748517,-96.8219464,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
8057410,2339,25,12,52,32.70763139,-96.7358319,4,Wetland,3,Urban,0.5,0,0,0.25,0.25,0.5,TRUE,Urban-dominated
8065350,5032,16,9,43.75,31.33851319,-95.6563407,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
8068000,3771,13,3,76.92307692,30.24465738,-95.4571616,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
8068500,5548,11,0,100,30.11049517,-95.4363275,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
8069500,5070,204,31,84.80392157,30.02716385,-95.2579888,1,Natural vegetation,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
8070200,5762,30,5,83.33333333,30.14523056,-95.1246139,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
8181500,6050,22,11,50,29.2641276,-98.4908493,4,Wetland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
8181800,6030,29,13,55.17241379,29.2221853,-98.3558463,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
8188060,4399,3,0,100,28.84869444,-97.7371389,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
8188500,1812,1,1,0,28.6492861,-97.3848583,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
8211200,5656,2,1,50,27.93779594,-97.7758308,2,Cropland,2,Cropland,0,0.5,0,0.5,0,0.5,TRUE,Ag-dominated
8371500,1891,109,44,59.63302752,29.6210127,-104.4810367,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
8374200,3477,67,17,74.62686567,29.51962973,-104.2865896,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
8374510,2450,50,17,66,29.1547222,-103.5977778,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
8375300,4060,118,44,62.71186441,29.1835386,-102.9754409,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
8377200,4317,52,15,71.15384615,29.78075694,-101.7559523,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
8412500,2539,404,38,90.59405941,31.87264499,-103.8315949,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
8437710,4166,1335,67,94.98127341,31.3668055,-103.0059908,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
8446500,3716,1676,55,96.71837709,31.11320329,-102.4176419,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
8447000,4216,18,5,72.22222222,30.65961373,-101.7701244,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
8474115,337,10,1,90,25.95733333,-97.4215,3,Urban,3,Urban,0.5,0.25,0,0.25,0,0.75,TRUE,Urban-dominated
8474320,234,26,0,100,25.95666667,-97.3754167,3,Urban,3,Urban,0.5,0,0,0.5,0,0.5,TRUE,Urban-dominated
9037500,607,1,1,0,40.0002,-106.1803667,1,Natural vegetation,1,Natural vegetation,0,0.333333333,0,0,0.666666667,0.333333333,TRUE,Natural-dominated
9041400,6020,7,0,100,40.10859628,-106.4139212,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
9095500,1500,2,0,100,39.2391463,-108.2661946,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
9379500,1030,2,0,100,37.15067778,-109.8666889,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
9406000,6013,2,1,50,37.2041494,-113.1807789,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
A2390542,24,24,22,8.333333333,-36.945858,140.74025,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
A2391077,1004,41,18,56.09756098,-37.391211,139.945693,5,Other,4,Wetland,0,0,0.5,0.5,0,0,FALSE,Mixed
A2391078,1294,184,73,60.32608696,-37.427827,139.990479,5,Other,5,Other,0,0,0.666666667,0,0.333333333,0,FALSE,Mixed
A2391081,949,226,208,7.96460177,-36.572526,140.005692,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
A2391082,130,1,0,100,-36.546058,139.881494,4,Wetland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
A2391085,746,518,500,3.474903475,-36.7379,140.2577,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
A2391086,147,111,110,0.900900901,-36.5802,140.3056,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
A2391140,26,1,1,0,-36.402293,140.015728,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
A2391152,612,66,14,78.78787879,-36.294824,139.93055,1,Natural vegetation,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
A4260554,180,5,3,40,-34.021444,139.68861,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
A4260573,106,10,10,0,-34.174481,140.217719,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
A4260580,1099,51,47,7.843137255,-33.9211,140.9525,1,Natural vegetation,5,Other,0,0,1,0,0,0,FALSE,Mixed
A4260594,2428,38,37,2.631578947,-34.15,139.9151,5,Other,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
A4260633,798,98,46,53.06122449,-35.901976,139.3956,1,Natural vegetation,5,Other,0,0,1,0,0,0,FALSE,Mixed
A4260644,719,167,167,0,-34.25953,140.759761,4,Wetland,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
A4260645,245,42,41,2.380952381,-34.264687,140.687294,1,Natural vegetation,1,Natural vegetation,0,0.333333333,0,0,0.666666667,0.333333333,TRUE,Natural-dominated
A4260702,944,2,1,50,-34.062186,139.839139,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
A4260703,2424,21,21,0,-34.15414,140.77938,5,Other,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
A4261022,2969,42,33,21.42857143,-33.9798,140.9615,1,Natural vegetation,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
A4261023,2594,11,10,9.090909091,-34.2524,140.7166,4,Wetland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
A4261024,2443,29,28,3.448275862,-34.4505,140.511,2,Cropland,2,Cropland,0,0.5,0,0.5,0,0.5,TRUE,Ag-dominated
A4261053,95,22,19,13.63636364,-34.267527,140.808721,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
A4261055,384,5,4,20,-34.223598,140.808045,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0.25,0.5,0.25,FALSE,Natural-dominated
A4261107,560,27,20,25.92592593,-33.952305,140.902121,1,Natural vegetation,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
A4261108,2505,36,23,36.11111111,-34.383541,140.546401,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
A4261124,38,5,5,0,-35.495993,138.90628,5,Other,1,Natural vegetation,0,0.333333333,0.333333333,0,0.333333333,0.333333333,TRUE,Mixed
A4261134,4,3,3,0,-35.6005,139.0266,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
A4261139,2557,1829,1435,21.54182613,-35.1877,138.9135,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
A4261165,2,2,2,0,-36.10874,139.608272,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
A4261168,3086,11,11,0,-34.026439,140.84037,4,Wetland,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
A4261173,51,49,45,8.163265306,-35.232757,138.990179,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
A4261204,168,20,1,95,-35.534114,138.909811,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
A4261224,3050,49,29,40.81632653,-34.00223,140.862866,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
A4261255,236,24,23,4.166666667,-34.335475,140.547905,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
A4261262,423,4,2,50,-34.24422,140.74787,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
A4261263,2662,25,25,0,-34.406627,140.48899,4,Wetland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
A4261264,475,67,17,74.62686567,-34.374941,140.54009,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
A4261265,681,418,418,0,-34.328343,140.564594,1,Natural vegetation,1,Natural vegetation,0,0,0,0.5,0.5,0,FALSE,Natural-dominated
A4261268,301,10,7,30,-34.22152,140.77173,5,Other,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
A4261270,91,4,4,0,-34.212264,140.781963,4,Wetland,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
A4261271,41,35,35,0,-34.20895,140.771704,1,Natural vegetation,4,Wetland,0,0,0,1,0,0,FALSE,Mixed
A4261536,70,7,7,0,-34.34763,140.53045,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
A4261539,159,21,16,23.80952381,-34.22626,140.77031,4,Wetland,1,Natural vegetation,0,0,0,0.333333333,0.666666667,0,FALSE,Natural-dominated
A4261789,860,4,2,50,-34.26358,140.38606,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
A5011036,341,312,293,6.08974359,-35.4966,138.51378,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
A5011038,1101,945,937,0.846560847,-35.55523,138.60883,3,Urban,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
A5011039,843,370,316,14.59459459,-35.53251,138.6235,2,Cropland,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
A5011040,240,232,223,3.879310345,-35.44815,138.31725,3,Urban,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
A5040517,61,46,37,19.56521739,-34.9703,138.6813,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
Carrat,192,30,10,66.66666667,45.829041,4.311987,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
Caversham,659,4,2,50,51.465551,-0.976395,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
Charpassonne Chanin,211,2,1,50,45.81982,4.311937,1,Natural vegetation,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
Charpassonne Château de Donzy,354,36,18,50,45.745372,4.27681,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
Charpassonne la Jamarie,64,5,0,100,45.807908,4.319506,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
Charpassonne la Valette,159,4,1,75,45.765039,4.29147,1,Natural vegetation,1,Natural vegetation,0,0.333333333,0,0,0.666666667,0.333333333,TRUE,Natural-dominated
Charpassonne le Tél,300,38,20,47.36842105,45.804494,4.316504,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
Charpassonne Moulin de Ronzy,159,8,1,87.5,45.78491,4.314855,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
Charpassonne Moulin Marcel,210,17,9,47.05882353,45.825752,4.305821,1,Natural vegetation,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
Coise la Bruyere,210,54,16,70.37037037,45.62501,4.552785,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
Coizet,211,19,2,89.47368421,45.625713,4.50712,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
Curraize,256,3,0,100,45.580995,4.171648,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
Doise,364,29,10,65.51724138,45.736709,4.296509,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
Fontbonne aval,192,10,5,50,45.820128,4.342175,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
Fontbonne Bessenay,207,32,1,96.875,45.826535,4.369788,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
Fowey_Restormel,1474,12,10,16.66666667,50.4309,-4.6788,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
FP01,1211,559,466,16.63685152,50.917653,-1.645012,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
FP02,582,36,34,5.555555556,50.68963,-2.225391,2,Cropland,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
FP06,633,483,482,0.207039337,50.78564,-2.316285,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
FP11,879,268,267,0.373134328,50.68115,-2.189257,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
FP12,665,61,58,4.918032787,50.71317,-2.414234,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
FP15,660,78,78,0,50.79024,-2.582322,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
FP21,630,324,323,0.308641975,50.68799,-2.124167,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
FP22,989,266,233,12.40601504,50.74038,-2.254687,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
FP23,667,268,261,2.611940299,50.76695,-2.400529,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
FP26,1089,368,320,13.04347826,50.79749,-2.523172,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
FP31,646,16,15,6.25,50.77655,-2.576124,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
FUI,1158,16,4,75,41.6833,2.5667,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
Le Rieu,202,47,34,27.65957447,45.625399,4.55312,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
Loise amont Doise Salt,328,11,4,63.63636364,45.737758,4.29548,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
Loise Essertine en Donzy,117,15,7,53.33333333,45.752768,4.327479,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
Mare Pont du diable,224,24,16,33.33333333,45.490166,4.133384,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
mercier amont presles,207,1,0,100,45.7549898,4.6686959,1,Natural vegetation,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
miloniere,203,2,1,50,45.717876,4.6293848,1,Natural vegetation,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
morcilles,187,5,2,60,46.1259817,4.7009917,2,Cropland,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
Moulin Piquet aval,313,16,7,56.25,45.806483,4.319036,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
PL09,608,350,347,0.857142857,51.46858,-1.440655,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
PL15,1345,138,128,7.246376812,51.41088,-1.325613,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
PL17,1352,432,376,12.96296296,51.43531,-1.205849,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
PL18,1379,528,454,14.01515152,51.45344,-1.227842,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
PL19,1450,341,294,13.7829912,51.46838,-1.085784,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
PL20,1184,224,191,14.73214286,51.44261,-1.157162,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
ratier amont charbonnieres,203,2,0,100,45.7581675,4.7554872,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
ratier amont ribes,208,1,0,100,45.7558605,4.7437924,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
sallarin,208,8,2,75,46.0550185,4.651791,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
st didier,201,1,0,100,46.1658245,4.5684728,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
Stour_Wixoe,2932,16,10,37.5,52.0571,0.4997,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
TE03,300,51,51,0,52.90345,-2.457871,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
TE05,279,91,88,3.296703297,52.87967,-2.554205,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
TE09,425,166,163,1.807228916,52.8052,-2.522106,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
TE16,422,95,93,2.105263158,52.94308,-2.437456,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
TE20,471,78,76,2.564102564,52.79611,-2.544244,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
TE22,959,96,73,23.95833333,52.87967,-2.554205,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
Thames_Taplow,2332,7,1,85.71428571,51.5366,-0.698,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
thielas,210,1,0,100,46.1103645,4.6113778,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
thiollet,200,1,0,100,45.7144619,4.5749122,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
Toranche aval,313,89,53,40.4494382,45.685126,4.215967,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
Toranche St Cyr les Vignes,370,43,25,41.86046512,45.673081,4.301466,1,Natural vegetation,1,Natural vegetation,0,0.333333333,0,0,0.666666667,0.333333333,TRUE,Natural-dominated
Trout Beck_ Calgaith,2332,7,1,85.71428571,54.3955,-2.92045,1,Natural vegetation,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
vernus,195,10,0,100,46.1429728,4.6500288,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
Vizézy amont Bullieux,153,16,3,81.25,45.638865,4.104924,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
